-1.46 3
-1.38 4
-1.30 7
-1.22 7
-1.14 14
-1.06 87
-0.98 262
-0.90 454
-0.82 761
-0.74 1224
-0.66 1768
-0.58 2524
-0.50 3381
-0.42 4288
-0.34 4791
-0.26 5231
-0.18 5746
-0.10 5677
-0.02 5618
0.06 5484
0.14 5635
0.22 5676
0.30 5634
0.38 4786
0.46 3636
0.54 2292
0.62 1292
0.70 827
0.78 400
0.86 156
0.94 43
1.02 6
